802.189170 786.765625
802.433159 550.179565
811.093007 733.810303
813.391939 335.854828
815.228892 396.687592
815.603745 386.247070
816.229305 486.109161
817.224813 1267.886108
818.222216 888.178101
818.521833 416.067963
819.225973 66.447891
820.218416 360.611420
821.218685 210.103943
824.208267 815.108032
832.250025 222.807693
833.249795 728.406616
839.178446 271.592133
841.384962 620.743958
841.938771 720.920532
843.393068 225.628937
845.626139 256.683716
848.909421 300.732574
863.456765 518.090332
870.166167 127.157272
877.941228 350.967712
887.305343 404.180298
887.851852 395.556274
889.249134 5.324364
889.665329 363.048553
890.249455 211.567856
891.247940 112.603363
892.242159 1754.272217
893.240914 448.292297
894.212638 322.474670
901.854798 370.107727
906.906378 270.143311
909.853114 755.963013
921.157940 685.121094
927.486286 349.005798
927.941346 289.880798
935.736571 582.383301
947.912140 356.597443
948.841076 847.234985
953.403576 667.851563
957.720569 528.200195
963.265134 439.327759
964.265306 541.249084
965.258636 383.782288
966.261564 321.338043
975.264663 311.948029
982.027540 804.916870
987.073131 432.529785
1001.317625 586.476563
1001.581320 436.925781
1004.006230 397.006470
1007.104457 306.737915
1010.143797 255.123566
1021.694309 705.140869
1026.519220 516.975647
1033.154324 400.886658
1033.854382 667.551147
1037.275698 604.636292
1040.777107 113.432274
1041.963230 683.798706
1042.274754 368.373535
1045.216269 215.929291
1052.840215 453.347290
1057.896932 169.986649
1064.755148 176.856689
1084.376895 352.087738
1086.156997 427.836273
1089.933171 480.578491
1120.421394 363.884521
1123.230119 218.608276
1124.215921 131.308167
1155.051860 417.422821
1158.282808 703.317261
1158.325132 457.489594
1163.532790 345.218231
1166.483894 550.777771
1166.553404 652.033569
1185.945402 634.238098
1188.118878 92.497444
1188.558690 328.284668
1195.024480 420.735504
1205.735081 528.475830
1208.154804 407.791473
1257.121290 480.404388
1258.648039 475.597107
1267.788450 762.311890
1282.848461 327.391022
1286.531526 345.909760
1294.964186 435.490601
1303.656885 739.912720
1312.379980 382.579041
1322.196895 510.798462
1322.932757 411.014679
1324.509826 624.274353
1346.218395 350.550995
1351.377175 371.982300
1352.110844 365.086212
1372.202538 325.398804
1378.919194 418.751373
1382.175338 212.584976
1383.721386 783.607483
1390.926595 400.938477
1398.012834 699.827576
1417.184284 408.088226
1425.208619 487.893005
1443.853085 304.970612
1463.511789 367.675415
1468.800775 590.948120
1471.062201 284.656586
1471.221227 203.514114
